stage,grid,family,prior,split,horizon,candidate_kind,candidate_arm,baseline_kind,baseline_arm,candidate_mean_nmse,baseline_mean_nmse,difference_nmse,difference_ci95_low,difference_ci95_high,ratio_of_arithmetic_means,ratio_ci95_low,ratio_ci95_high,interpretation,scope
resolution_g64,64,advection_diffusion,correct,ood,64,transformer,smooth,mechanistic,,1.5128764494469706,1.4087050288203623e-12,1.512876449445562,0.8623060440851785,2.118137417396199,1073948355756.0951,604011146052.6351,1625160209659.1685,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,advection_diffusion,correct,ood,64,transformer,smooth,transformer,none,1.5128764494469706,1.209264869612305,0.3036115798346657,0.07573800651213461,0.5556086094540207,1.2510711982661042,1.0693032783591585,1.4128461229362947,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,advection_diffusion,correct,ood,96,transformer,smooth,mechanistic,,2.3025700717203343,2.1311640766080192e-12,2.302570071718203,1.0656509823255889,3.6218029621404093,1080428342891.8934,495373710254.99713,1823430734416.9924,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,advection_diffusion,correct,ood,96,transformer,smooth,transformer,none,2.3025700717203343,1.7402678984124929,0.5623021733078415,0.08882797441713663,1.163182044957403,1.323112420691541,1.0612856201913345,1.5275833177483236,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,advection_diffusion,correct,test,64,transformer,smooth,mechanistic,,0.0018389460538037194,2.9301991684989413e-12,0.0018389460508735202,0.0013608586560525647,0.0023495676810446585,627583979.1278625,447844165.369758,898937227.3192846,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,advection_diffusion,correct,test,64,transformer,smooth,transformer,none,0.0018389460538037194,0.0016289262843475621,0.0002100197694561573,-0.0002709314904727839,0.0006420921055503698,1.1289314141924336,0.8459214302822197,1.4336031233744952,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,advection_diffusion,correct,test,96,transformer,smooth,mechanistic,,0.0027627087765185005,5.076716209261053e-12,0.002762708771441784,0.001623515614519467,0.004122414205789843,544192084.5365964,321128610.053489,890094877.0934831,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,advection_diffusion,correct,test,96,transformer,smooth,transformer,none,0.0027627087765185005,0.0024689372179302433,0.0002937715585882572,-0.0005613318035961348,0.0012029770563241463,1.1189870509686477,0.7677583708645637,1.4971164819380327,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,ood,64,fno,none,mechanistic,,0.03284299911244434,0.00453687570660577,0.028306123405838574,0.01524596544724168,0.04895564420377107,7.239122523154947,3.6668529854883385,13.871981886053558,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,ood,64,fno,none,transformer,none,0.03284299911244434,0.09529700272229502,-0.06245400360985068,-0.09341813848227927,-0.028656946479444226,0.34463832202731626,0.23753827245294648,0.47561327304245626,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,ood,96,fno,none,mechanistic,,0.07877459933783221,0.004276016600783805,0.0744985827370484,0.0417444825919892,0.12793725678629395,18.42242598482724,9.591262347351343,33.39196951846605,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,ood,96,fno,none,transformer,none,0.07877459933783221,0.16196839442211636,-0.08319379508428415,-0.12908261710703467,-0.03405146949847911,0.4863578454234263,0.30170265685240727,0.6674003572426261,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,test,64,fno,none,mechanistic,,0.013463545766949534,0.005892335089258793,0.00757121067769074,0.002583760630430709,0.01223183177642994,2.28492534165146,1.298197780261474,4.089229295087218,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,test,64,fno,none,transformer,none,0.013463545766949534,0.0022382848136654754,0.011225260953284058,0.006728450200570561,0.015441959760945808,6.015117327674341,3.398996906096159,9.546833792869725,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,test,96,fno,none,mechanistic,,0.03007278708821789,0.006197829078067466,0.023874958010150424,0.012972667318724967,0.03382028063933531,4.8521485038427095,2.542617249713287,9.41544791528545,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,test,96,fno,none,transformer,none,0.03007278708821789,0.0030847589149902528,0.026988028173227638,0.0158211156086662,0.036840536464075674,9.748828973985773,5.35132254331843,15.763316369779337,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,ood,64,fno,smooth,mechanistic,,0.009629759152993245,0.00453687570660577,0.005092883446387475,-0.0011024274262578084,0.011772070999701453,2.1225530024929156,0.7933248565973682,4.22281365469359,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,ood,64,fno,smooth,transformer,smooth,0.009629759152993245,0.18891103362713935,-0.1792812744741461,-0.2597239697910848,-0.09386571623671887,0.050975101708457406,0.013702586118028971,0.14375025140005787,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,ood,64,fno,smooth,fno,none,0.009629759152993245,0.03284299911244434,-0.0232132399594511,-0.04657238381173078,-0.006670040067141737,0.29320584030782043,0.08996019305962369,0.6973076799603173,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,ood,96,fno,smooth,mechanistic,,0.01904584887275007,0.004276016600783805,0.014769832271966266,0.002529910065096941,0.027667523205389326,4.454110133543194,1.609523002234122,8.25473108281461,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,ood,96,fno,smooth,transformer,smooth,0.01904584887275007,0.3174166044285798,-0.2983707555558297,-0.450396228102443,-0.14926944770319897,0.06000268608202403,0.014782313833126315,0.17610197526843216,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,ood,96,fno,smooth,fno,none,0.01904584887275007,0.07877459933783221,-0.05972875046508214,-0.11930483463069665,-0.019357984731904698,0.24177652482966208,0.070246781062254,0.6087688339863807,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,test,64,fno,smooth,mechanistic,,0.000561304436022262,0.005892335089258793,-0.005331030653236531,-0.009554417009470155,-0.0030324785519252645,0.09526010104983175,0.05132134455425879,0.17910062641190938,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,test,64,fno,smooth,transformer,smooth,0.000561304436022262,0.0014741853266620197,-0.0009128808906397577,-0.0017311430614846922,-0.00033881279599914065,0.38075567967646035,0.22930314321082151,0.6680164099380471,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,test,64,fno,smooth,fno,none,0.000561304436022262,0.013463545766949534,-0.012902241330927272,-0.017059354517119592,-0.00854284537519837,0.04169068429210963,0.02902268779354663,0.0598670205231617,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,test,96,fno,smooth,mechanistic,,0.0010495593193795213,0.006197829078067466,-0.0051482697586879445,-0.009922082639554,-0.0025473144927665196,0.16934305644110834,0.08677702164400614,0.3289699136978184,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,test,96,fno,smooth,transformer,smooth,0.0010495593193795213,0.002201434824476637,-0.0011518755050971157,-0.002226203324380118,-0.000338614185812085,0.476761477428268,0.293953159074552,0.7846942089084477,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,test,96,fno,smooth,fno,none,0.0010495593193795213,0.03007278708821789,-0.02902322776883837,-0.038815758936807304,-0.018151792766392456,0.034900633463092766,0.02201103747667289,0.05650883635490401,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,ood,64,looped,none,mechanistic,,0.11850258574341743,0.00453687570660577,0.11396571003681166,0.08123737525695504,0.14601260371750038,26.119866050303212,15.967843967695702,41.25766908241887,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,ood,64,looped,none,transformer,none,0.11850258574341743,0.09529700272229502,0.02320558302112241,-0.006639307010189133,0.0547944659071829,1.243508005060199,0.9437167527177851,2.018925240808531,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,ood,96,looped,none,mechanistic,,0.24821023260371775,0.004276016600783805,0.24393421600293394,0.18289286497434207,0.30037860146825124,58.04706945202695,38.79808894409501,81.39504129449612,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,ood,96,looped,none,transformer,none,0.24821023260371775,0.16196839442211636,0.08624183818160139,0.02895711079694472,0.14882695364705353,1.5324609068905193,1.1474230449704235,2.6121071369801143,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,test,64,looped,none,mechanistic,,0.004590080832873933,0.005892335089258793,-0.0013022542563848605,-0.004892419353952081,0.0009937793970750672,0.7789918195998807,0.4738975671590478,1.2382581356619915,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,test,64,looped,none,transformer,none,0.004590080832873933,0.0022382848136654754,0.0023517960192084575,0.0010333698776924325,0.004530597778948438,2.050713477056163,1.4028970424508427,3.337081046088147,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,test,96,looped,none,mechanistic,,0.005481155726062115,0.006197829078067466,-0.0007166733520053512,-0.005148150190117001,0.002025248975697519,0.8843670351379203,0.5095521509555535,1.489745204277079,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,test,96,looped,none,transformer,none,0.005481155726062115,0.0030847589149902528,0.002396396811071862,0.0008702100347430565,0.004856654581253851,1.7768505990619479,1.2253423812533037,2.901837980511667,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,ood,64,looped,smooth,mechanistic,,0.11597778686893956,0.00453687570660577,0.11144091116233379,0.04976701753283107,0.2038025599890189,25.563359979219594,11.103627849871478,50.89043604863062,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,ood,64,looped,smooth,transformer,smooth,0.11597778686893956,0.18891103362713935,-0.07293324675819979,-0.19435113412400026,0.05200487652813903,0.6139280731365283,0.24163194900491858,1.4144639637766079,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,ood,64,looped,smooth,looped,none,0.11597778686893956,0.11850258574341743,-0.0025247988744778738,-0.09121910351704843,0.11874137777509239,0.9786941452911029,0.3691048249093347,2.3471542108773833,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
resolution_g64,64,allen_cahn,coefficient,ood,96,looped,smooth,mechanistic,,0.22876223475437546,0.004276016600783805,0.22448621815359165,0.10306220807794925,0.39675526415341933,53.498911747078516,24.367973743495828,98.38490350156466,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
