family,kind,prior,seed,policy,arm,checkpoint,split,horizon,mean_capped_mse,diverged_trajectories,trajectories,regret_log_ratio_to_test_oracle
advection_diffusion,looped,coefficient,505,none,none,validation_best,ood,64,72.85975414970886,0,64,
advection_diffusion,looped,coefficient,505,probe_best,response_matched,validation_best,test,64,0.08710836696132063,0,64,0.0
advection_diffusion,looped,coefficient,505,probe_best,response_matched,validation_best,ood,64,41.558560040179714,0,64,
advection_diffusion,looped,coefficient,505,random,smooth,validation_best,test,64,2.6961377094706136,0,64,3.432422609109719
advection_diffusion,looped,coefficient,505,random,smooth,validation_best,ood,64,94.01555472976781,0,64,
advection_diffusion,looped,coefficient,505,ridge_selector,none,validation_best,test,64,0.7528477927849286,0,64,2.1567101321537385
advection_diffusion,looped,coefficient,505,ridge_selector,none,validation_best,ood,64,72.85975414970886,0,64,
advection_diffusion,looped,coefficient,505,full_validation,none,validation_best,test,64,0.7528477927849286,0,64,2.1567101321537385
advection_diffusion,looped,coefficient,505,full_validation,none,validation_best,ood,64,72.85975414970886,0,64,
advection_diffusion,looped,coefficient,606,always_smooth,smooth,validation_best,test,64,0.007146659487311968,0,64,0.5636400771868317
advection_diffusion,looped,coefficient,606,always_smooth,smooth,validation_best,ood,64,34.548474337480116,0,64,
advection_diffusion,looped,coefficient,606,best_fixed,smooth,validation_best,test,64,0.007146659487311968,0,64,0.5636400771868317
advection_diffusion,looped,coefficient,606,best_fixed,smooth,validation_best,ood,64,34.548474337480116,0,64,
advection_diffusion,looped,coefficient,606,hand_rule,none,validation_best,test,64,0.004695936462547512,0,64,0.14369258653915543
advection_diffusion,looped,coefficient,606,hand_rule,none,validation_best,ood,64,51.088665715781985,0,64,
advection_diffusion,looped,coefficient,606,none,none,validation_best,test,64,0.004695936462547512,0,64,0.14369258653915543
advection_diffusion,looped,coefficient,606,none,none,validation_best,ood,64,51.088665715781985,0,64,
advection_diffusion,looped,coefficient,606,probe_best,response_matched,validation_best,test,64,0.0073680775781315155,0,64,0.5941518621866675
advection_diffusion,looped,coefficient,606,probe_best,response_matched,validation_best,ood,64,5.688542793836177,0,64,
advection_diffusion,looped,coefficient,606,random,iid,validation_best,test,64,0.004067404031162791,0,64,0.0
advection_diffusion,looped,coefficient,606,random,iid,validation_best,ood,64,14.992054604531859,0,64,
advection_diffusion,looped,coefficient,606,ridge_selector,none,validation_best,test,64,0.004695936462547512,0,64,0.14369258653915543
advection_diffusion,looped,coefficient,606,ridge_selector,none,validation_best,ood,64,51.088665715781985,0,64,
advection_diffusion,looped,coefficient,606,full_validation,none,validation_best,test,64,0.004695936462547512,0,64,0.14369258653915543
advection_diffusion,looped,coefficient,606,full_validation,none,validation_best,ood,64,51.088665715781985,0,64,
advection_diffusion,looped,correct,101,always_smooth,smooth,validation_best,test,64,0.004539842113106207,0,64,0.34378359550627824
advection_diffusion,looped,correct,101,always_smooth,smooth,validation_best,ood,64,3.701059313296412,0,64,
advection_diffusion,looped,correct,101,best_fixed,smooth,validation_best,test,64,0.004539842113106207,0,64,0.34378359550627824
advection_diffusion,looped,correct,101,best_fixed,smooth,validation_best,ood,64,3.701059313296412,0,64,
advection_diffusion,looped,correct,101,hand_rule,none,validation_best,test,64,0.005761709049330044,0,64,0.5821255015577962
advection_diffusion,looped,correct,101,hand_rule,none,validation_best,ood,64,3.0162868785253636,0,64,
advection_diffusion,looped,correct,101,none,none,validation_best,test,64,0.005761709049330044,0,64,0.5821255015577962
advection_diffusion,looped,correct,101,none,none,validation_best,ood,64,3.0162868785253636,0,64,
advection_diffusion,looped,correct,101,probe_best,response_matched,validation_best,test,64,0.006035735485286464,0,64,0.6285890780034038
advection_diffusion,looped,correct,101,probe_best,response_matched,validation_best,ood,64,3.2871640040949615,0,64,
advection_diffusion,looped,correct,101,random,smooth,validation_best,test,64,0.004539842113106207,0,64,0.34378359550627824
advection_diffusion,looped,correct,101,random,smooth,validation_best,ood,64,3.701059313296412,0,64,
advection_diffusion,looped,correct,101,ridge_selector,none,validation_best,test,64,0.005761709049330044,0,64,0.5821255015577962
advection_diffusion,looped,correct,101,ridge_selector,none,validation_best,ood,64,3.0162868785253636,0,64,
advection_diffusion,looped,correct,101,full_validation,iid,validation_best,test,64,0.0032191219598443066,0,64,0.0
advection_diffusion,looped,correct,101,full_validation,iid,validation_best,ood,64,3.552117429501095,0,64,
advection_diffusion,looped,correct,202,always_smooth,smooth,validation_best,test,64,0.00661108403170263,0,64,1.127569497559328
advection_diffusion,looped,correct,202,always_smooth,smooth,validation_best,ood,64,2.878304704974994,0,64,
advection_diffusion,looped,correct,202,best_fixed,smooth,validation_best,test,64,0.00661108403170263,0,64,1.127569497559328
advection_diffusion,looped,correct,202,best_fixed,smooth,validation_best,ood,64,2.878304704974994,0,64,
advection_diffusion,looped,correct,202,hand_rule,none,validation_best,test,64,0.002140796897235009,0,64,0.0
advection_diffusion,looped,correct,202,hand_rule,none,validation_best,ood,64,1.0344897717721437,0,64,
advection_diffusion,looped,correct,202,none,none,validation_best,test,64,0.002140796897235009,0,64,0.0
advection_diffusion,looped,correct,202,none,none,validation_best,ood,64,1.0344897717721437,0,64,
advection_diffusion,looped,correct,202,probe_best,none,validation_best,test,64,0.002140796897235009,0,64,0.0
advection_diffusion,looped,correct,202,probe_best,none,validation_best,ood,64,1.0344897717721437,0,64,
advection_diffusion,looped,correct,202,random,response_matched,validation_best,test,64,0.002736922659150487,0,64,0.24565603053052623
advection_diffusion,looped,correct,202,random,response_matched,validation_best,ood,64,0.8363542424240791,0,64,
advection_diffusion,looped,correct,202,ridge_selector,none,validation_best,test,64,0.002140796897235009,0,64,0.0
advection_diffusion,looped,correct,202,ridge_selector,none,validation_best,ood,64,1.0344897717721437,0,64,
advection_diffusion,looped,correct,202,full_validation,none,validation_best,test,64,0.002140796897235009,0,64,0.0
advection_diffusion,looped,correct,202,full_validation,none,validation_best,ood,64,1.0344897717721437,0,64,
advection_diffusion,looped,correct,303,always_smooth,smooth,validation_best,test,64,0.0036614152560989766,0,64,0.1757300365451786
advection_diffusion,looped,correct,303,always_smooth,smooth,validation_best,ood,64,1.0278925278972793,0,64,
advection_diffusion,looped,correct,303,best_fixed,smooth,validation_best,test,64,0.0036614152560989766,0,64,0.1757300365451786
advection_diffusion,looped,correct,303,best_fixed,smooth,validation_best,ood,64,1.0278925278972793,0,64,
advection_diffusion,looped,correct,303,hand_rule,none,validation_best,test,64,0.0030713577206598064,0,64,0.0
advection_diffusion,looped,correct,303,hand_rule,none,validation_best,ood,64,1.1674686258406268,0,64,
advection_diffusion,looped,correct,303,none,none,validation_best,test,64,0.0030713577206598064,0,64,0.0
advection_diffusion,looped,correct,303,none,none,validation_best,ood,64,1.1674686258406268,0,64,
advection_diffusion,looped,correct,303,probe_best,response_matched,validation_best,test,64,0.0036249252420492706,0,64,0.16571394709088944
advection_diffusion,looped,correct,303,probe_best,response_matched,validation_best,ood,64,0.566681273792824,0,64,
advection_diffusion,looped,correct,303,random,iid,validation_best,test,64,0.003305512337022254,0,64,0.07347176193556347
advection_diffusion,looped,correct,303,random,iid,validation_best,ood,64,0.6615029291846781,0,64,
advection_diffusion,looped,correct,303,ridge_selector,none,validation_best,test,64,0.0030713577206598064,0,64,0.0
advection_diffusion,looped,correct,303,ridge_selector,none,validation_best,ood,64,1.1674686258406268,0,64,
advection_diffusion,looped,correct,303,full_validation,iid,validation_best,test,64,0.003305512337022254,0,64,0.07347176193556347
advection_diffusion,looped,correct,303,full_validation,iid,validation_best,ood,64,0.6615029291846781,0,64,
advection_diffusion,looped,correct,404,always_smooth,smooth,validation_best,test,64,0.005432231186077718,0,64,0.07482096150285317
advection_diffusion,looped,correct,404,always_smooth,smooth,validation_best,ood,64,1.6462033786168035,0,64,
advection_diffusion,looped,correct,404,best_fixed,smooth,validation_best,test,64,0.005432231186077718,0,64,0.07482096150285317
advection_diffusion,looped,correct,404,best_fixed,smooth,validation_best,ood,64,1.6462033786168035,0,64,
advection_diffusion,looped,correct,404,hand_rule,none,validation_best,test,64,0.006465037267838536,0,64,0.24887978888377646
advection_diffusion,looped,correct,404,hand_rule,none,validation_best,ood,64,1.2324187147647763,0,64,
advection_diffusion,looped,correct,404,none,none,validation_best,test,64,0.006465037267838536,0,64,0.24887978888377646
advection_diffusion,looped,correct,404,none,none,validation_best,ood,64,1.2324187147647763,0,64,
advection_diffusion,looped,correct,404,probe_best,response_matched,validation_best,test,64,0.0068618272292879645,0,64,0.30844477834783
advection_diffusion,looped,correct,404,probe_best,response_matched,validation_best,ood,64,2.67584196367784,0,64,
advection_diffusion,looped,correct,404,random,none,validation_best,test,64,0.006465037267838536,0,64,0.24887978888377646
advection_diffusion,looped,correct,404,random,none,validation_best,ood,64,1.2324187147647763,0,64,
advection_diffusion,looped,correct,404,ridge_selector,none,validation_best,test,64,0.006465037267838536,0,64,0.24887978888377646
advection_diffusion,looped,correct,404,ridge_selector,none,validation_best,ood,64,1.2324187147647763,0,64,
advection_diffusion,looped,correct,404,full_validation,iid,validation_best,test,64,0.005040619483268172,0,64,0.0
advection_diffusion,looped,correct,404,full_validation,iid,validation_best,ood,64,2.207399780961566,0,64,
advection_diffusion,looped,correct,505,always_smooth,smooth,validation_best,test,64,2.757542632017788,0,64,3.7175071951295053
advection_diffusion,looped,correct,505,always_smooth,smooth,validation_best,ood,64,93.13642230725077,0,64,
advection_diffusion,looped,correct,505,best_fixed,smooth,validation_best,test,64,2.757542632017788,0,64,3.7175071951295053
advection_diffusion,looped,correct,505,best_fixed,smooth,validation_best,ood,64,93.13642230725077,0,64,
advection_diffusion,looped,correct,505,hand_rule,none,validation_best,test,64,0.7528543128686991,0,64,2.419283717209226
advection_diffusion,looped,correct,505,hand_rule,none,validation_best,ood,64,72.86012065803311,0,64,
advection_diffusion,looped,correct,505,none,none,validation_best,test,64,0.7528543128686991,0,64,2.419283717209226
advection_diffusion,looped,correct,505,none,none,validation_best,ood,64,72.86012065803311,0,64,
advection_diffusion,looped,correct,505,probe_best,response_matched,validation_best,test,64,0.06699299195715569,0,64,0.0
advection_diffusion,looped,correct,505,probe_best,response_matched,validation_best,ood,64,47.83833323070223,0,64,
advection_diffusion,looped,correct,505,random,smooth,validation_best,test,64,2.757542632017788,0,64,3.7175071951295053
advection_diffusion,looped,correct,505,random,smooth,validation_best,ood,64,93.13642230725077,0,64,
advection_diffusion,looped,correct,505,ridge_selector,none,validation_best,test,64,0.7528543128686991,0,64,2.419283717209226
advection_diffusion,looped,correct,505,ridge_selector,none,validation_best,ood,64,72.86012065803311,0,64,
advection_diffusion,looped,correct,505,full_validation,iid,validation_best,test,64,0.14262705501585993,0,64,0.7556452003374453
advection_diffusion,looped,correct,505,full_validation,iid,validation_best,ood,64,52.73126328362105,0,64,
advection_diffusion,looped,correct,606,always_smooth,smooth,validation_best,test,64,0.0027475122421307674,0,64,0.019481809276647246
advection_diffusion,looped,correct,606,always_smooth,smooth,validation_best,ood,64,38.57751933470092,0,64,
advection_diffusion,looped,correct,606,best_fixed,smooth,validation_best,test,64,0.0027475122421307674,0,64,0.019481809276647246
advection_diffusion,looped,correct,606,best_fixed,smooth,validation_best,ood,64,38.57751933470092,0,64,
advection_diffusion,looped,correct,606,hand_rule,none,validation_best,test,64,0.00469561017719522,0,64,0.5554140136658124
advection_diffusion,looped,correct,606,hand_rule,none,validation_best,ood,64,51.08860440845376,0,64,
advection_diffusion,looped,correct,606,none,none,validation_best,test,64,0.00469561017719522,0,64,0.5554140136658124
advection_diffusion,looped,correct,606,none,none,validation_best,ood,64,51.08860440845376,0,64,
advection_diffusion,looped,correct,606,probe_best,response_matched,validation_best,test,64,0.0026945037597791988,0,64,0.0
advection_diffusion,looped,correct,606,probe_best,response_matched,validation_best,ood,64,5.907812658766261,0,64,
advection_diffusion,looped,correct,606,random,iid,validation_best,test,64,0.0029868712575864542,0,64,0.10301238365297233
advection_diffusion,looped,correct,606,random,iid,validation_best,ood,64,17.80685865517637,0,64,
advection_diffusion,looped,correct,606,ridge_selector,none,validation_best,test,64,0.00469561017719522,0,64,0.5554140136658124
advection_diffusion,looped,correct,606,ridge_selector,none,validation_best,ood,64,51.08860440845376,0,64,
advection_diffusion,looped,correct,606,full_validation,iid,validation_best,test,64,0.0029868712575864542,0,64,0.10301238365297233
advection_diffusion,looped,correct,606,full_validation,iid,validation_best,ood,64,17.80685865517637,0,64,
advection_diffusion,transformer,coefficient,101,always_smooth,smooth,validation_best,test,64,0.008769168974821051,0,64,0.7462871452895611
advection_diffusion,transformer,coefficient,101,always_smooth,smooth,validation_best,ood,64,0.8036869789478231,0,64,
advection_diffusion,transformer,coefficient,101,best_fixed,smooth,validation_best,test,64,0.008769168974821051,0,64,0.7462871452895611
advection_diffusion,transformer,coefficient,101,best_fixed,smooth,validation_best,ood,64,0.8036869789478231,0,64,
advection_diffusion,transformer,coefficient,101,hand_rule,none,validation_best,test,64,0.00415767032297043,0,64,0.0
advection_diffusion,transformer,coefficient,101,hand_rule,none,validation_best,ood,64,0.7872729963739289,0,64,
advection_diffusion,transformer,coefficient,101,none,none,validation_best,test,64,0.00415767032297043,0,64,0.0
advection_diffusion,transformer,coefficient,101,none,none,validation_best,ood,64,0.7872729963739289,0,64,
advection_diffusion,transformer,coefficient,101,probe_best,response_matched,validation_best,test,64,0.005681583301732296,0,64,0.3122750453068193
advection_diffusion,transformer,coefficient,101,probe_best,response_matched,validation_best,ood,64,0.632116852495102,0,64,
advection_diffusion,transformer,coefficient,101,random,response_matched,validation_best,test,64,0.005681583301732296,0,64,0.3122750453068193
